targetId,diseaseId,novelty,datatypeId,datasourceId,therapeuticAreaName,diseaseName,targetBiotype,targetSymbol
ENSG00000271503,MONDO_0017042,0.576,literature,europepmc,musculoskeletal or connective tissue disease,thanatophoric dysplasia,protein_coding,CCL5
ENSG00000157766,MONDO_0017147,0.597,literature,europepmc,cardiovascular disease,idiopathic pulmonary arterial hypertension,protein_coding,ACAN
ENSG00000096060,MONDO_0017611,0.448,literature,europepmc,cancer or benign tumor,pituitary tumor,protein_coding,FKBP5
ENSG00000180316,MONDO_0017778,0.537,genetic_association,eva,disorder of visual system,lamellar ichthyosis,protein_coding,PNPLA1
ENSG00000154227,MONDO_0017778,0.549,genetic_association,eva,disorder of visual system,lamellar ichthyosis,protein_coding,CERS3
ENSG00000198947,MONDO_0017990,0.418,genetic_association,eva,cardiovascular disease,catecholaminergic polymorphic ventricular tachycardia,protein_coding,DMD
ENSG00000142173,MONDO_0017990,0.418,genetic_association,eva,cardiovascular disease,catecholaminergic polymorphic ventricular tachycardia,protein_coding,COL6A2
ENSG00000069020,MONDO_0018097,0.542,genetic_association,eva,nervous system disease,West syndrome,protein_coding,MAST4
ENSG00000137070,MONDO_0018177,0.454,literature,europepmc,cancer or benign tumor,glioblastoma,protein_coding,IL11RA
ENSG00000161653,MONDO_0018177,0.537,literature,europepmc,cancer or benign tumor,glioblastoma,protein_coding,NAGS
ENSG00000104972,MONDO_0018177,0.597,literature,europepmc,cancer or benign tumor,glioblastoma,protein_coding,LILRB1
ENSG00000021574,MONDO_0018177,0.575,literature,europepmc,cancer or benign tumor,glioblastoma,protein_coding,SPAST
ENSG00000134215,MONDO_0018177,0.576,literature,europepmc,cancer or benign tumor,glioblastoma,protein_coding,VAV3
ENSG00000004864,MONDO_0018177,0.477,literature,europepmc,cancer or benign tumor,glioblastoma,protein_coding,SLC25A13
ENSG00000086300,MONDO_0018177,0.514,literature,europepmc,cancer or benign tumor,glioblastoma,protein_coding,SNX10
ENSG00000072135,MONDO_0018177,0.597,literature,europepmc,cancer or benign tumor,glioblastoma,protein_coding,PTPN18
ENSG00000142552,MONDO_0018177,0.597,literature,europepmc,cancer or benign tumor,glioblastoma,protein_coding,RCN3
ENSG00000164430,MONDO_0018177,0.465,literature,europepmc,cancer or benign tumor,glioblastoma,protein_coding,CGAS
ENSG00000162873,MONDO_0018177,0.445,literature,europepmc,cancer or benign tumor,glioblastoma,protein_coding,KLHDC8A
ENSG00000100596,MONDO_0018213,0.597,genetic_association,clingen,nervous system disease,hereditary sensory and autonomic neuropathy type 1,protein_coding,SPTLC2
ENSG00000115827,MONDO_0018307,0.43,genetic_association,eva,nervous system disease,neurodegeneration with brain iron accumulation,protein_coding,DCAF17
ENSG00000047457,MONDO_0018307,0.43,genetic_association,eva,nervous system disease,neurodegeneration with brain iron accumulation,protein_coding,CP
ENSG00000138379,MONDO_0018450,0.418,known_drug,chembl,nervous system disease,spinal muscular atrophy with respiratory distress type 2,protein_coding,MSTN
ENSG00000143575,MONDO_0018542,0.693,genetic_association,eva,immune system disease,severe congenital neutropenia,protein_coding,HAX1
ENSG00000258227,MONDO_0018661,0.597,literature,europepmc,infectious disease,Zika virus infectious disease,protein_coding,CLEC5A
ENSG00000188818,MONDO_0018661,0.531,literature,europepmc,infectious disease,Zika virus infectious disease,protein_coding,ZDHHC11
ENSG00000154096,MONDO_0018982,0.516,literature,europepmc,immune system disease,Niemann-Pick disease type C,protein_coding,THY1
ENSG00000110330,MONDO_0018982,0.536,literature,europepmc,immune system disease,Niemann-Pick disease type C,protein_coding,BIRC2
ENSG00000136261,MONDO_0018982,0.421,literature,europepmc,immune system disease,Niemann-Pick disease type C,protein_coding,BZW2
ENSG00000128683,MONDO_0018982,0.422,literature,europepmc,immune system disease,Niemann-Pick disease type C,protein_coding,GAD1
ENSG00000197905,MONDO_0018982,0.597,literature,europepmc,immune system disease,Niemann-Pick disease type C,protein_coding,TEAD4
ENSG00000070756,MONDO_0018982,0.436,literature,europepmc,immune system disease,Niemann-Pick disease type C,protein_coding,PABPC1
ENSG00000055332,MONDO_0018982,0.514,literature,europepmc,immune system disease,Niemann-Pick disease type C,protein_coding,EIF2AK2
ENSG00000196668,MONDO_0018982,0.597,literature,europepmc,immune system disease,Niemann-Pick disease type C,lncRNA,LINC00173
ENSG00000125726,MONDO_0018982,0.519,literature,europepmc,immune system disease,Niemann-Pick disease type C,protein_coding,CD70
ENSG00000198554,MONDO_0018982,0.597,literature,europepmc,immune system disease,Niemann-Pick disease type C,protein_coding,WDHD1
ENSG00000066056,MONDO_0018982,0.534,literature,europepmc,immune system disease,Niemann-Pick disease type C,protein_coding,TIE1
ENSG00000277586,MONDO_0018993,0.597,genetic_association,clingen,nervous system disease,Charcot-Marie-Tooth disease type 2,protein_coding,NEFL
ENSG00000105227,MONDO_0018995,0.597,genetic_association,clingen,nervous system disease,Charcot-Marie-Tooth disease type 4,protein_coding,PRX
ENSG00000148606,MONDO_0019046,0.856,genetic_association,eva,nervous system disease,leukodystrophy,protein_coding,POLR3A
ENSG00000155016,MONDO_0019064,0.597,genetic_association,clingen,nervous system disease,hereditary spastic paraplegia,protein_coding,CYP2U1
ENSG00000138398,MONDO_0019064,0.591,literature,europepmc,nervous system disease,hereditary spastic paraplegia,protein_coding,PPIG
ENSG00000088970,MONDO_0019118,0.597,genetic_association,clingen,disorder of visual system,inherited retinal dystrophy,protein_coding,KIZ
ENSG00000102001,MONDO_0019118,0.597,genetic_association,clingen,disorder of visual system,inherited retinal dystrophy,protein_coding,CACNA1F
ENSG00000162337,MONDO_0019118,0.597,genetic_association,clingen,disorder of visual system,inherited retinal dystrophy,protein_coding,LRP5
ENSG00000111837,MONDO_0019118,0.597,genetic_association,clingen,disorder of visual system,inherited retinal dystrophy,protein_coding,MAK
ENSG00000151062,MONDO_0019118,0.597,genetic_association,clingen,disorder of visual system,inherited retinal dystrophy,protein_coding,CACNA2D4
ENSG00000068366,MONDO_0019181,0.597,genetic_association,clingen,nervous system disease,non-syndromic X-linked intellectual disability,protein_coding,ACSL4
ENSG00000162341,MONDO_0019200,0.482,animal_model,impc,disorder of visual system,retinitis pigmentosa,protein_coding,TPCN2
ENSG00000162735,MONDO_0019234,0.597,genetic_association,clingen,nervous system disease,peroxisome biogenesis disorder,protein_coding,PEX19
ENSG00000066926,MONDO_0019263,0.597,genetic_association,clingen,gastrointestinal disease,autosomal erythropoietic protoporphyria,protein_coding,FECH
ENSG00000075043,MONDO_0019306,0.549,genetic_association,eva,integumentary system disease,congenital non-bullous ichthyosiform erythroderma,protein_coding,KCNQ2
ENSG00000118402,MONDO_0019353,0.597,genetic_association,clingen,disorder of visual system,Stargardt disease,protein_coding,ELOVL4
ENSG00000165091,MONDO_0019497,0.43,genetic_association,eva,nervous system disease,nonsyndromic genetic hearing loss,protein_coding,TMC1
ENSG00000135517,MONDO_0019631,0.549,genetic_association,eva,disorder of visual system,persistent hyperplastic primary vitreous,protein_coding,MIP
ENSG00000060237,MONDO_0019941,0.597,genetic_association,clingen,nervous system disease,hereditary sensory and autonomic neuropathy type 2,protein_coding,WNK1
ENSG00000114416,MONDO_0019952,0.597,genetic_association,gene2phenotype,musculoskeletal or connective tissue disease,congenital myopathy,protein_coding,FXR1
ENSG00000135517,MONDO_0020145,0.629,genetic_association,gene_burden,disorder of visual system,developmental defect of the eye,protein_coding,MIP
ENSG00000130035,MONDO_0020164,0.43,genetic_association,eva,disorder of visual system,epicanthal fold,protein_coding,GALNT8
ENSG00000151079,MONDO_0020164,0.43,genetic_association,eva,disorder of visual system,epicanthal fold,protein_coding,KCNA6
ENSG00000184650,MONDO_0020304,0.454,animal_model,impc,"genetic, familial or congenital disease",isochromosomy Yp,protein_coding,ODF4
ENSG00000021574,MONDO_0020304,0.483,animal_model,impc,"genetic, familial or congenital disease",isochromosomy Yp,protein_coding,SPAST
ENSG00000021574,MONDO_0020305,0.453,animal_model,impc,"genetic, familial or congenital disease",isochromosomy Yq,protein_coding,SPAST
ENSG00000184650,MONDO_0020305,0.415,animal_model,impc,"genetic, familial or congenital disease",isochromosomy Yq,protein_coding,ODF4
ENSG00000119681,MONDO_0020366,0.597,genetic_association,clingen,disorder of visual system,congenital glaucoma,protein_coding,LTBP2
ENSG00000112149,MONDO_0020547,0.597,literature,europepmc,immune system disease,chronic graft versus host disease,protein_coding,CD83
ENSG00000181555,MONDO_0021117,0.514,literature,europepmc,cancer or benign tumor,lung neoplasm,protein_coding,SETD2
ENSG00000187555,MONDO_0021118,0.436,literature,europepmc,cancer or benign tumor,intestinal neoplasm,protein_coding,USP7
ENSG00000116062,MONDO_0023122,0.43,genetic_association,eva,cancer or benign tumor,familial prostate carcinoma,protein_coding,MSH6
ENSG00000138081,MONDO_0023122,0.43,genetic_association,eva,cancer or benign tumor,familial prostate carcinoma,protein_coding,FBXO11
ENSG00000106366,MONDO_0023644,0.54,literature,europepmc,cancer or benign tumor,lip and oral cavity carcinoma,protein_coding,SERPINE1
ENSG00000106991,MONDO_0024287,0.436,genetic_association,gene_burden,cardiovascular disease,congenital vascular malformation,protein_coding,ENG
ENSG00000160294,MONDO_0029131,0.597,genetic_association,clingen,"genetic, familial or congenital disease","peripheral neuropathy, autosomal recessive, with or without impaired intellectual development",protein_coding,MCM3AP
ENSG00000037280,MONDO_0032913,0.597,genetic_association,clingen,"genetic, familial or congenital disease","congenital heart defects, multiple types, 7",protein_coding,FLT4
ENSG00000196712,MONDO_0042983,0.746,genetic_association,gene_burden,nervous system disease,neurocutaneous syndrome,protein_coding,NF1
ENSG00000210151,MONDO_0044970,0.597,genetic_association,clingen,"genetic, familial or congenital disease",mitochondrial disease,Mt_tRNA,MT-TS1
ENSG00000210144,MONDO_0044970,0.597,genetic_association,clingen,"genetic, familial or congenital disease",mitochondrial disease,Mt_tRNA,MT-TY
ENSG00000130164,MONDO_0045008,0.86,genetic_association,gene_burden,"genetic, familial or congenital disease",cholesterol metabolism disease,protein_coding,LDLR
ENSG00000136238,MONDO_0060596,0.43,genetic_association,eva,nervous system disease,neurodevelopmental disorder with dysmorphic facies and distal limb anomalies,protein_coding,RAC1
ENSG00000099381,MONDO_0060596,0.549,genetic_association,eva,nervous system disease,neurodevelopmental disorder with dysmorphic facies and distal limb anomalies,protein_coding,SETD1A
ENSG00000197858,MONDO_0060627,0.597,genetic_association,clingen,nervous system disease,glycosylphosphatidylinositol biosynthesis defect 15,protein_coding,GPAA1
ENSG00000140471,MONDO_0100038,0.597,genetic_association,clingen,nervous system disease,complex neurodevelopmental disorder,protein_coding,LINS1
ENSG00000204406,MONDO_0100038,0.597,genetic_association,clingen,nervous system disease,complex neurodevelopmental disorder,protein_coding,MBD5
ENSG00000187730,MONDO_0100039,0.418,known_drug,chembl,"genetic, familial or congenital disease",CDKL5 disorder,protein_coding,GABRD
ENSG00000022355,MONDO_0100039,0.418,known_drug,chembl,"genetic, familial or congenital disease",CDKL5 disorder,protein_coding,GABRA1
ENSG00000145863,MONDO_0100039,0.418,known_drug,chembl,"genetic, familial or congenital disease",CDKL5 disorder,protein_coding,GABRA6
ENSG00000109158,MONDO_0100039,0.418,known_drug,chembl,"genetic, familial or congenital disease",CDKL5 disorder,protein_coding,GABRA4
ENSG00000145864,MONDO_0100039,0.418,known_drug,chembl,"genetic, familial or congenital disease",CDKL5 disorder,protein_coding,GABRB2
ENSG00000268089,MONDO_0100039,0.418,known_drug,chembl,"genetic, familial or congenital disease",CDKL5 disorder,protein_coding,GABRQ
ENSG00000166206,MONDO_0100039,0.418,known_drug,chembl,"genetic, familial or congenital disease",CDKL5 disorder,protein_coding,GABRB3
ENSG00000163285,MONDO_0100039,0.418,known_drug,chembl,"genetic, familial or congenital disease",CDKL5 disorder,protein_coding,GABRG1
ENSG00000094755,MONDO_0100039,0.418,known_drug,chembl,"genetic, familial or congenital disease",CDKL5 disorder,protein_coding,GABRP
ENSG00000151834,MONDO_0100039,0.418,known_drug,chembl,"genetic, familial or congenital disease",CDKL5 disorder,protein_coding,GABRA2
ENSG00000186297,MONDO_0100039,0.418,known_drug,chembl,"genetic, familial or congenital disease",CDKL5 disorder,protein_coding,GABRA5
ENSG00000011677,MONDO_0100039,0.418,known_drug,chembl,"genetic, familial or congenital disease",CDKL5 disorder,protein_coding,GABRA3
ENSG00000113327,MONDO_0100039,0.418,known_drug,chembl,"genetic, familial or congenital disease",CDKL5 disorder,protein_coding,GABRG2
ENSG00000102287,MONDO_0100039,0.418,known_drug,chembl,"genetic, familial or congenital disease",CDKL5 disorder,protein_coding,GABRE
ENSG00000182256,MONDO_0100039,0.418,known_drug,chembl,"genetic, familial or congenital disease",CDKL5 disorder,protein_coding,GABRG3
ENSG00000163288,MONDO_0100039,0.418,known_drug,chembl,"genetic, familial or congenital disease",CDKL5 disorder,protein_coding,GABRB1
ENSG00000204287,MONDO_0100096,0.538,literature,europepmc,infectious disease,COVID-19,protein_coding,HLA-DRA
ENSG00000272398,MONDO_0100096,0.436,literature,europepmc,infectious disease,COVID-19,protein_coding,CD24
ENSG00000183019,MONDO_0100096,0.525,literature,europepmc,infectious disease,COVID-19,protein_coding,MCEMP1
ENSG00000145777,MONDO_0100096,0.418,literature,europepmc,infectious disease,COVID-19,protein_coding,TSLP
ENSG00000122861,MONDO_0100096,0.454,literature,europepmc,infectious disease,COVID-19,protein_coding,PLAU
ENSG00000165471,MONDO_0100096,0.485,literature,europepmc,infectious disease,COVID-19,protein_coding,MBL2
ENSG00000177272,MONDO_0100096,0.4,literature,europepmc,infectious disease,COVID-19,protein_coding,KCNA3
ENSG00000188404,MONDO_0100096,0.474,literature,europepmc,infectious disease,COVID-19,protein_coding,SELL
ENSG00000198732,MONDO_0100096,0.467,literature,europepmc,infectious disease,COVID-19,protein_coding,SMOC1
ENSG00000116641,MONDO_0100101,0.43,genetic_association,eva,respiratory or thoracic disease,fetal akinesia deformation sequence 1,protein_coding,DOCK7
ENSG00000068438,MONDO_0100148,0.597,genetic_association,clingen,nervous system disease,X-linked complex neurodevelopmental disorder,protein_coding,FTSJ1
ENSG00000155657,MONDO_0100175,0.46,genetic_association,eva,musculoskeletal or connective tissue disease,TTN-related myopathy,protein_coding,TTN
ENSG00000109452,MONDO_0100253,0.597,literature,europepmc,musculoskeletal or connective tissue disease,Roberts-SC phocomelia syndrome,protein_coding,INPP4B
ENSG00000080819,MONDO_0800180,0.597,genetic_association,clingen,integumentary system disease,CPOX-related hereditary coproporphyria,protein_coding,CPOX
ENSG00000260314,OTAR_0000003,0.549,literature,europepmc,cancer or benign tumor,cyst,protein_coding,MRC1
ENSG00000138379,Orphanet_1145,0.418,known_drug,chembl,musculoskeletal or connective tissue disease,X-linked distal arthrogryposis multiplex congenita,protein_coding,MSTN
ENSG00000183960,Orphanet_163696,0.43,genetic_association,eva,urinary system disease,Action myoclonus - renal failure syndrome,protein_coding,KCNH8
ENSG00000258366,Orphanet_163696,0.43,genetic_association,eva,urinary system disease,Action myoclonus - renal failure syndrome,protein_coding,RTEL1
ENSG00000138755,Orphanet_178333,0.46,literature,europepmc,disorder of visual system,Åland Islands eye disease,protein_coding,CXCL9
ENSG00000164400,Orphanet_178333,0.583,literature,europepmc,disorder of visual system,Åland Islands eye disease,protein_coding,CSF2
ENSG00000090581,Orphanet_1872,0.686,genetic_association,eva,disorder of visual system,Cone rod dystrophy,protein_coding,GNPTG
ENSG00000095970,Orphanet_238455,0.597,literature,europepmc,nervous system disease,Infantile dystonia-parkinsonism,protein_coding,TREM2
ENSG00000125730,Orphanet_247,0.494,literature,europepmc,cardiovascular disease,Arrhythmogenic right ventricular dysplasia,protein_coding,C3
