drugId,drug,firstApprovalYear
CHEMBL4297841,TISOTUMAB VEDOTIN,2021
CHEMBL4297844,TRASTUZUMAB DERUXTECAN,2019
CHEMBL4298047,TAFASITAMAB,2020
CHEMBL4298086,POZELIMAB,2023
CHEMBL4298124,DOSTARLIMAB,2021
CHEMBL4298138,REPOTRECTINIB,2023
CHEMBL4297889,AVACINCAPTAD PEGOL SODIUM,2023
CHEMBL4302409,LUTETIUM OXODOTREOTIDE,2018
CHEMBL4302413,COPPER OXODOTREOTIDE,2020
CHEMBL1305,ANTAZOLINE,1994
CHEMBL4302512,THALLOUS CHLORIDE,1977
CHEMBL2106915,METHOPHOLINE,None
CHEMBL3833347,DEANOL ACEGLUMATE,None
CHEMBL3991065,ATOGEPANT,2021
CHEMBL3989516,FOSTAMATINIB DISODIUM,2018
CHEMBL1373,MODAFINIL,1998
CHEMBL2105611,TACALCITOL,None
CHEMBL2107354,MIFAMURTIDE,2009
CHEMBL1950576,DIHYDROSTREPTOMYCIN,None
CHEMBL3833362,ZINC OLEATE,None
CHEMBL4164059,PITOLISANT HYDROCHLORIDE,2019
CHEMBL4303060,MELPHALAN FLUFENAMIDE,2021
CHEMBL4301162,SERDEXMETHYLPHENIDATE,2021
CHEMBL4301175,FERRIC AMMONIUM CITRATE,1997
CHEMBL4299851,PIFLUFOLASTAT,2021
CHEMBL4299940,MITAPIVAT,2022
CHEMBL3813873,PEXIDARTINIB,2019
CHEMBL852,MELPHALAN,1964
CHEMBL849,TRICLOSAN,1997
CHEMBL965,CARBAMOYLCHOLINE,1972
CHEMBL44884,ETHAMBUTOL,1967
CHEMBL62193,SULFADIMETHOXINE,None
CHEMBL64195,BECLAMIDE,None
CHEMBL967,TEMAZEPAM,1981
CHEMBL850,SPARFLOXACIN,1996
CHEMBL832,SULFINPYRAZONE,1959
CHEMBL61593,CYCLOTHIAZIDE,1982
CHEMBL857,BIOTIN,1985
CHEMBL65375,TIPIRACIL HYDROCHLORIDE,2015
CHEMBL976,PRAZIQUANTEL,1982
CHEMBL61006,PHENYLPROPANOLAMINE,1958
CHEMBL43708,IMIPENEM,1985
CHEMBL161,CEFTRIAXONE,1984
CHEMBL963,OXYMORPHONE,1959
CHEMBL44618,CHLOROFORM,None
CHEMBL187709,TRIPARANOL,None
CHEMBL185073,PANCURONIUM,1972
CHEMBL189963,PALBOCICLIB,2015
CHEMBL1359,ERTAPENEM,2001
CHEMBL184412,DRONEDARONE,2009
CHEMBL1366,AURANOFIN,1985
CHEMBL1380,ABACAVIR,1998
CHEMBL304902,CLOTHIAPINE,None
CHEMBL964,DISULFIRAM,1951
CHEMBL869,NITROFURAZONE,1945
CHEMBL301265,PRAMIPEXOLE,1997
CHEMBL929,DELAVIRDINE MESYLATE,1997
CHEMBL306823,SODIUM DICHLOROACETATE,None
CHEMBL294199,CAPSAICIN,2009
CHEMBL305187,IFENPRODIL,None
CHEMBL900,ORPHENADRINE,1957
CHEMBL296913,PARECOXIB SODIUM,2002
CHEMBL927,CEFDINIR,1997
CHEMBL319144,MINODRONIC ACID,2009
CHEMBL936,DIPHENIDOL,1967
CHEMBL313972,MASOPROCOL,1992
CHEMBL1200467,HYDROXYZINE PAMOATE,1959
CHEMBL1064,SIMVASTATIN,1991
CHEMBL308954,ETRAVIRINE,2008
CHEMBL1004,DOXYLAMINE,1948
CHEMBL298470,TAFENOQUINE,2018
CHEMBL887,RASAGILINE,2006
CHEMBL914,FEXOFENADINE,None
CHEMBL1072,BUMETANIDE,1983
CHEMBL1106,EPINASTINE,2003
CHEMBL315838,ENCAINIDE,1986
CHEMBL863,CYSTEINE,1986
CHEMBL866,MYCOPHENOLIC ACID,2004
CHEMBL945,AMILORIDE,1981
CHEMBL426084,SAMIDORPHAN,2021
CHEMBL464,ETRETINATE,1986
CHEMBL932,DIPYRIDAMOLE,1961
CHEMBL420762,MOZAVAPTAN,2006
CHEMBL1443,NAFCILLIN,1965
CHEMBL970,HALAZEPAM,1981
CHEMBL434200,TERTATOLOL,None
CHEMBL1224,ACRIVASTINE,1994
CHEMBL1027,TIAGABINE,1997
CHEMBL1136,TELITHROMYCIN,2001
CHEMBL544665,FINGOLIMOD HYDROCHLORIDE,2010
CHEMBL1694,BENAZEPRIL HYDROCHLORIDE,1991
CHEMBL1695,TIAGABINE HYDROCHLORIDE,1997
CHEMBL1698,BUPROPION HYDROCHLORIDE,1985
CHEMBL1700,SOTALOL HYDROCHLORIDE,1992
CHEMBL1705,CLONIDINE HYDROCHLORIDE,1974
CHEMBL544428,MIANSERIN HYDROCHLORIDE,None
CHEMBL1715,PIOGLITAZONE HYDROCHLORIDE,1999
CHEMBL1709,SERTRALINE HYDROCHLORIDE,1991
CHEMBL1738,DEXRAZOXANE,1995
CHEMBL1707,LOPERAMIDE HYDROCHLORIDE,1976
CHEMBL525076,ENFUVIRTIDE,2003
CHEMBL1554,DACTINOMYCIN,1964
CHEMBL551466,ACLIDINIUM BROMIDE,2012
CHEMBL2364633,SARECYCLINE HYDROCHLORIDE,2018
CHEMBL1699,MEMANTINE HYDROCHLORIDE,2003
CHEMBL443052,TAVABOROLE,2014
CHEMBL253582,SUCROSE,None
CHEMBL186314,SODIUM CARBONATE,1982
CHEMBL267495,NALFURAFINE,2009
CHEMBL175,DEXIBUPROFEN,1994
CHEMBL493982,VORAPAXAR,2014
CHEMBL395110,MEPAZINE,None
CHEMBL537,HYDROQUINONE,2002
CHEMBL1098285,DISTIGMINE BROMIDE,None
CHEMBL446,SULFAMETHAZINE,1949
CHEMBL71,CHLORPROMAZINE,1957
CHEMBL495,ALPROSTADIL,1981
CHEMBL1234579,NITROUS OXIDE,None
CHEMBL345524,ANTRAFENINE,None
CHEMBL139367,PERAMIVIR ANHYDROUS,2014
CHEMBL177367,SILVER NITRATE,None
CHEMBL527,PIROXICAM,1982
CHEMBL521,IBUPROFEN,1974
CHEMBL1194325,ACLIDINIUM,2012
CHEMBL675,ALENDRONATE SODIUM,1995
CHEMBL378544,VINBLASTINE SULFATE,1965
CHEMBL1148,TORSEMIDE,1993
CHEMBL1201139,MEGESTROL ACETATE,1971
CHEMBL273575,NOMIFENSINE,1984
CHEMBL938,SARALASIN,1982
CHEMBL405110,METHYLENE BLUE ANHYDROUS,2011
CHEMBL285802,ZOTEPINE,None
CHEMBL163,RITONAVIR,1996
CHEMBL3989871,AVACOPAN,2021
CHEMBL1382,TOLTERODINE,1998
CHEMBL1518,PROPYLTHIOURACIL,1947
CHEMBL1464,WARFARIN,1954
CHEMBL93268,SODIUM NITRITE,2011
CHEMBL539770,TERODILINE HYDROCHLORIDE,1986
CHEMBL473159,PHLOROGLUCINOL,None
CHEMBL1237119,TREPROSTINIL,2002
CHEMBL1237122,CARBOPROST,1979
CHEMBL1237135,MAPROTILINE HYDROCHLORIDE,1980
CHEMBL566752,FLORBETABEN F18,2014
CHEMBL1357,SODIUM LACTATE,None
CHEMBL1237054,PLICAMYCIN,1970
CHEMBL1237055,HYDROMORPHONE HYDROCHLORIDE,1984
CHEMBL1237065,TRAMADOL HYDROCHLORIDE,1995
CHEMBL1237066,CALCIUM GLUCEPTATE,None
CHEMBL1237070,MICAFUNGIN SODIUM,2005
CHEMBL1237080,GRANISETRON HYDROCHLORIDE,1993
CHEMBL1237082,MECAMYLAMINE HYDROCHLORIDE,1956
CHEMBL1237099,DOXACURIUM CHLORIDE,1991
CHEMBL1237104,PROPOXYPHENE HYDROCHLORIDE,1957
CHEMBL1237105,CARBOPROST TROMETHAMINE,1979
CHEMBL1173655,AFATINIB,2013
CHEMBL486696,DOMIPHEN BROMIDE,None
CHEMBL84,TOPOTECAN,1996
CHEMBL1201261,TYROPANOIC ACID,1969
CHEMBL1200939,AMMONIUM CHLORIDE,None
CHEMBL494753,ESTRONE SULFURIC ACID,1977
CHEMBL180022,NERATINIB,2017
CHEMBL1200553,CUPRIC CHLORIDE,1986
CHEMBL12610,BENZYDAMINE,None
CHEMBL1201448,ARDEPARIN SODIUM,1997
CHEMBL1732,DIHYDROERGOTAMINE,1946
CHEMBL1764,LEVOMEPROMAZINE,1982
CHEMBL1088,MESORIDAZINE,1970
CHEMBL1167,SPECTINOMYCIN,1971
CHEMBL158,AZTREONAM,1986
CHEMBL1672,CEFPODOXIME,None
CHEMBL1200612,DIBUCAINE HYDROCHLORIDE,1982
CHEMBL1200654,BENOXINATE HYDROCHLORIDE,1982
CHEMBL1201023,ORPHENADRINE HYDROCHLORIDE,1957
CHEMBL1201098,CEFOTETAN DISODIUM,1985
CHEMBL1201119,LIOTHYRONINE SODIUM,1956
CHEMBL1200368,BENTIROMIDE,1983
CHEMBL1213135,ERGONOVINE MALEATE,None
CHEMBL1187724,METHYLATROPINE,None
CHEMBL1200664,POTASSIUM LACTATE,1986
CHEMBL1200581,DIATRIZOATE SODIUM,1954
CHEMBL1201058,POTASSIUM ACETATE,None
CHEMBL1200452,INDIUM IN 111 OXYQUINOLINE,1985
CHEMBL1201322,THONZONIUM,None
CHEMBL680,CEFACLOR ANHYDROUS,1979
CHEMBL702,PIPERACILLIN,1981
CHEMBL53463,DOXORUBICIN,None
CHEMBL24,ATENOLOL,1981
CHEMBL820,BUSULFAN,1954
CHEMBL1069,VALSARTAN,1996
CHEMBL1200437,QUINIDINE GLUCONATE,1950
CHEMBL1200515,DESERPIDINE,1957
CHEMBL127,MEROPENEM,1996
CHEMBL1200931,TECHNETIUM TC 99M MEDRONATE,None
CHEMBL1200614,IOVERSOL,1988
CHEMBL1200859,ISOSULFAN BLUE,1981
CHEMBL414804,OXALIPLATIN,2002
CHEMBL211456,EPHEDRINE,2016
CHEMBL1095777,INDACATEROL,2009
CHEMBL431770,ISTRADEFYLLINE,2013
CHEMBL1206690,PARECOXIB,2002
CHEMBL345714,ACIPIMOX,None
CHEMBL1329455,MOLSIDOMINE,None
CHEMBL1329567,XAMOTEROL FUMARATE,None
CHEMBL341812,IBUFENAC,None
CHEMBL1330729,CLENBUTEROL HYDROCHLORIDE,None
CHEMBL1330792,ACETARSONE,None
CHEMBL1076347,TRICLOCARBAN,None
CHEMBL1796998,SULFUR HEXAFLUORIDE,2001
CHEMBL1889436,OUABAIN OCTAHYDRATE,None
CHEMBL1187,PHOSPHORIC ACID,None
CHEMBL752,ADENOSINE PHOSPHATE,None
CHEMBL284348,DALFAMPRIDINE,2010
CHEMBL870,ALENDRONIC ACID,1995
CHEMBL1887891,DEXFENFLURAMINE HYDROCHLORIDE,None
CHEMBL119,TRIMETREXATE,1993
CHEMBL1888176,TROSPIUM,2004
CHEMBL1096979,BENSERAZIDE,None
CHEMBL521606,NADOLOL,1979
CHEMBL1200831,SPIRAPRIL HYDROCHLORIDE,1994
CHEMBL1200411,ROPINIROLE HYDROCHLORIDE,1997
CHEMBL1200379,APRACLONIDINE HYDROCHLORIDE,1987
CHEMBL1200825,METHADONE HYDROCHLORIDE,1947
CHEMBL1200885,ALOSETRON HYDROCHLORIDE,2000
CHEMBL1184,ACETYLCHOLINE CHLORIDE,1973
CHEMBL1724,MEPENZOLATE BROMIDE,1956
CHEMBL762,OXYMETAZOLINE,1986
CHEMBL1200554,TRIPTORELIN PAMOATE,2000
CHEMBL1200890,OXYCODONE HYDROCHLORIDE,1950
CHEMBL1200345,SODIUM SUCCINATE,None
CHEMBL1801800,METABROMSALAN,None
CHEMBL1834657,INFIGRATINIB PHOSPHATE,2021
CHEMBL1201220,DIATRIZOIC ACID,1954
CHEMBL1200413,TETRAHYDROZOLINE HYDROCHLORIDE,1979
CHEMBL1200383,BENZTROPINE MESYLATE,1954
CHEMBL1200463,OXAPROZIN POTASSIUM,2002
CHEMBL1200375,EDETATE CALCIUM DISODIUM ANHYDROUS,1953
CHEMBL1200395,ORPHENADRINE CITRATE,1959
CHEMBL1200439,IODOHIPPURATE SODIUM I 123,1984
CHEMBL1201131,PIPERONYL BUTOXIDE,2000
CHEMBL1200381,ARGININE HYDROCHLORIDE,None
CHEMBL1200406,DIMENHYDRINATE,1972
CHEMBL1200444,PIRBUTEROL ACETATE,1986
CHEMBL1201073,SUCCIMER,1991
CHEMBL1200647,CANDICIDIN,1982
CHEMBL1200707,BENZQUINAMIDE HYDROCHLORIDE,1974
CHEMBL1200393,GREPAFLOXACIN HYDROCHLORIDE,1997
CHEMBL1200397,BUTENAFINE HYDROCHLORIDE,1996
CHEMBL1201042,ETIDRONATE DISODIUM,1977
CHEMBL1200469,PROMAZINE HYDROCHLORIDE,1956
CHEMBL1200402,AMLODIPINE BESYLATE,1992
CHEMBL1201355,CERULETIDE,1982
CHEMBL1200420,MIDAZOLAM HYDROCHLORIDE,1985
CHEMBL1200423,METRIZOATE SODIUM,None
CHEMBL1201173,MEDRYSONE,1969
CHEMBL1200791,OXYMETAZOLINE HYDROCHLORIDE,1986
CHEMBL1200545,DIFLORASONE DIACETATE,1977
CHEMBL1200787,PHENOXYBENZAMINE HYDROCHLORIDE,1953
CHEMBL1200951,FLUPHENAZINE ENANTHATE,1967
CHEMBL1200802,TALBUTAL,1982
CHEMBL1200975,CLOCORTOLONE PIVALATE,1977
CHEMBL1201047,ANILERIDINE HYDROCHLORIDE,1982
CHEMBL1201174,SITAGLIPTIN PHOSPHATE,2006
CHEMBL1200782,DEXTROAMPHETAMINE ADIPATE,1975
CHEMBL1200322,ESCITALOPRAM OXALATE,2002
CHEMBL1200953,HYDROCORTISONE PROBUTATE,1997
CHEMBL1200845,HALCINONIDE,1974
CHEMBL1200940,METOCLOPRAMIDE HYDROCHLORIDE,1979
CHEMBL1201019,CEFTIZOXIME SODIUM,1983
CHEMBL1201109,DESONIDE,1972
CHEMBL1201197,ALATROFLOXACIN,1997
CHEMBL1200680,SELENIUM SULFIDE,1951
CHEMBL1200693,MANGANESE CHLORIDE ANHYDROUS,1986
CHEMBL1201110,VALACYCLOVIR HYDROCHLORIDE,1995
CHEMBL1200607,PERFLEXANE,2002
CHEMBL1200586,PRILOCAINE HYDROCHLORIDE,1965
CHEMBL1201015,ALUMINUM ACETATE,1976
CHEMBL1200803,SOLIFENACIN SUCCINATE,2004
CHEMBL1201186,BISMUTH SUBCITRATE POTASSIUM,2006
CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,1959
CHEMBL1201116,HETACILLIN,1982
CHEMBL1200599,DIFENOXIN HYDROCHLORIDE,1978
CHEMBL1201000,NITROFURANTOIN SODIUM,1960
CHEMBL1201178,LISDEXAMFETAMINE DIMESYLATE,2007
CHEMBL1201270,METHENAMINE,1967
CHEMBL1200727,RUBIDIUM CHLORIDE RB 82,1989
CHEMBL1200988,METHANTHELINE BROMIDE,1951
CHEMBL1201084,SODIUM IODIDE I 131,None
CHEMBL1200755,CERULETIDE DIETHYLAMINE,1982
CHEMBL1201101,TESTOSTERONE CYPIONATE,1978
CHEMBL1200817,LEVOMETHADYL ACETATE HYDROCHLORIDE,1993
CHEMBL1200977,MILRINONE LACTATE,1987
CHEMBL1201068,PROPIOMAZINE HYDROCHLORIDE,1960
CHEMBL1201271,BUCLIZINE,1982
CHEMBL1201231,PREDNISOLONE PHOSPHORIC ACID,1973
CHEMBL1201314,VALGANCICLOVIR,2001
CHEMBL1200976,IDARUBICIN HYDROCHLORIDE,1990
CHEMBL1200400,AZATHIOPRINE SODIUM,1974
CHEMBL1201045,ACETRIZOATE SODIUM,None
CHEMBL1795072,ZICONOTIDE ACETATE,2004
CHEMBL267744,TICRYNAFEN,1979
CHEMBL414357,EXENATIDE,2005
CHEMBL1200376,BETAMETHASONE BENZOATE,1982
CHEMBL1909324,PINAVERIUM,None
CHEMBL1200443,MERETHOXYLLINE PROCAINE,None
CHEMBL3304484,MONOCTANOIN,1985
CHEMBL3304486,DIFEMERINE,None
CHEMBL3181947,BROMFENAC SODIUM,1997
CHEMBL3306803,LUMATEPERONE,2019
CHEMBL3349607,PASIREOTIDE,2012
CHEMBL3317857,VABORBACTAM,2017
CHEMBL3244648,METHOTREXATE SODIUM,1953
CHEMBL3305985,ALCURONIUM,None
CHEMBL3414621,TAZEMETOSTAT,2020
CHEMBL2359670,THIETHYLPERAZINE MALATE,1961
CHEMBL4173394,BRILLIANT BLUE G,2019
CHEMBL3989403,ZOMEPIRAC SODIUM,1980
CHEMBL4204794,AVAPRITINIB,2020
CHEMBL4208229,ASCIMINIB,2021
CHEMBL2106195,DEXMEDETOMIDINE HYDROCHLORIDE,1999
CHEMBL2105233,PROXIBARBAL,None
CHEMBL4297064,MILNACIPRAN HYDROCHLORIDE,2009
CHEMBL4297065,SPINOSAD,2011
CHEMBL4297067,FLUORESCEIN,1976
CHEMBL4297091,CODEINE SULFATE,2009
CHEMBL4297147,HALOPERIDOL LACTATE,1967
CHEMBL4297165,CHLOROQUINE HYDROCHLORIDE,1949
CHEMBL4297166,TEICOPLANIN,None
CHEMBL4297334,PIFLUFOLASTAT F18,2021
CHEMBL4297364,OXITROPIUM,None
CHEMBL16073,PHENACETIN,None
CHEMBL2110731,TOFOGLIFLOZIN ANHYDROUS,2014
CHEMBL3183968,CEFTRIAXONE SODIUM,1984
CHEMBL4297412,PAFOLACIANINE,2021
CHEMBL4297509,ELACESTRANT,2023
CHEMBL4297522,PEMIGATINIB,2020
CHEMBL4297526,REMIMAZOLAM,2020
CHEMBL4297528,RISDIPLAM,2020
CHEMBL4297534,GLASDEGIB MALEATE,2018
CHEMBL4297535,FISH OIL TRIGLYCERIDES,2018
CHEMBL4297537,INOTERSEN SODIUM,2018
CHEMBL4297551,EFGARTIGIMOD ALFA,2021
CHEMBL4297558,INOTUZUMAB,None
CHEMBL4297579,VALOCTOCOGENE ROXAPARVOVEC,2022
CHEMBL4297588,ODEVIXIBAT,2021
CHEMBL4297590,DARIDOREXANT,2022
CHEMBL4297610,OLUTASIDENIB,2022
CHEMBL4297620,SOLRIAMFETOL,2019
CHEMBL4297066,ELIGLUSTAT TARTRATE,2014
CHEMBL4297088,CHLORHEXIDINE GLUCONATE,1976
CHEMBL4297109,OXITROPIUM BROMIDE,None
CHEMBL4297666,OMIDENEPAG ISOPROPYL,2022
CHEMBL4297700,BIMEKIZUMAB,2021
CHEMBL4297723,CEMIPLIMAB,2018
CHEMBL4297762,GOLODIRSEN,2019
CHEMBL4297770,INOTERSEN,None
CHEMBL4297774,AMIVANTAMAB,2021
CHEMBL4297779,LUMASIRAN,None
CHEMBL4297830,SOMATROGON,2022
CHEMBL4297832,SUTIMLIMAB,2022
CHEMBL4297840,TISLELIZUMAB,None
CHEMBL4297862,BOTULINUM TOXIN TYPE A,2019
CHEMBL4297911,SPESOLIMAB,2022
CHEMBL4297950,BENEGRASTIM,2023
CHEMBL4297951,COAGULATION FACTOR X HUMAN,2016
CHEMBL4297955,FOLLITROPIN,None
CHEMBL4297973,HEPATITIS B VIRUS HBSAG SURFACE PROTEIN ANTIGEN,2021
CHEMBL4297984,NAXITAMAB,2020
CHEMBL4298037,RETIFANLIMAB,2023
CHEMBL4298054,STEM BROMELAIN,2012
CHEMBL4298062,VILTOLARSEN,2020
CHEMBL4298092,GLOFITAMAB,2023
CHEMBL4298126,VON WILLEBRAND FACTOR HUMAN,None
CHEMBL4298137,DURLOBACTAM,2023
CHEMBL4298139,SERDEXMETHYLPHENIDATE CHLORIDE,2021
CHEMBL4298171,LINZAGOLIX CHOLINE,2022
CHEMBL4298180,DARVADSTROCEL,2018
CHEMBL1360,ATRACURIUM,1983
CHEMBL4298183,ATOLTIVIMAB,2020
CHEMBL4298185,LONAPEGSOMATROPIN,2021
CHEMBL4298188,ODESIVIMAB,2020
CHEMBL4298199,IDECABTAGENE VICLEUCEL,2021
CHEMBL4298209,BELANTAMAB MAFODOTIN,2020
CHEMBL3989523,IOBENGUANE SULFATE I 123,2008
CHEMBL3989766,ORITAVANCIN DIPHOSPHATE,2014
CHEMBL3989564,TOBRAMYCIN SULFATE,1975
CHEMBL3989559,PANTOPRAZOLE SODIUM,2000
CHEMBL3989698,TRANYLCYPROMINE SULFATE,1961
CHEMBL4297185,DAROLUTAMIDE,2019
CHEMBL4297192,SIMETHICONE,1996
CHEMBL4297211,CEFIDEROCOL SULFATE TOSYLATE,2019
CHEMBL4297212,SOLRIAMFETOL HYDROCHLORIDE,2019
CHEMBL4297216,FEDRATINIB HYDROCHLORIDE,2019
CHEMBL4297223,MITAPIVAT SULFATE,2022
CHEMBL4297229,PRABOTULINUMTOXIN A,2019
CHEMBL1042,CHOLECALCIFEROL,1999
CHEMBL1234,DEFEROXAMINE MESYLATE,1968
CHEMBL4297285,HEME ARGINATE,None
CHEMBL4297378,DURLOBACTAM SODIUM,2023
CHEMBL4297403,MELPHALAN FLUFENAMIDE HYDROCHLORIDE,2021
CHEMBL4297503,BALOXAVIR MARBOXIL,2018
CHEMBL4297513,IBREXAFUNGERP,2021
CHEMBL4297517,MAVACAMTEN,2022
CHEMBL4297545,LUTETIUM OXODOTREOTIDE LU-177,2018
CHEMBL4297549,HUMAN C1-ESTERASE INHIBITOR,2011
CHEMBL4297573,TAGRAXOFUSP,2018
CHEMBL4297585,TRIHEPTANOIN,2020
CHEMBL4297634,GADOPICLENOL,2022
CHEMBL4297711,BULEVIRTIDE,None
CHEMBL4297734,CRIZANLIZUMAB,2019
CHEMBL4297750,FARICIMAB,2022
CHEMBL4297801,PEGUNIGALSIDASE ALFA,2023
CHEMBL4297802,PEGVALIASE,2018
CHEMBL4297809,ELRANATAMAB,2023
CHEMBL4297819,ROPEGINTERFERON ALFA-2B,2019
CHEMBL4297839,TIRZEPATIDE,2022
CHEMBL4297843,TORIPALIMAB,2023
CHEMBL4297852,CENEGERMIN,2017
CHEMBL4297879,.ALPHA.1-PROTEINASE INHIBITOR HUMAN,2015
CHEMBL4297945,EFMOROCTOCOG ALFA,2015
CHEMBL4297981,IMLIFIDASE,2020
CHEMBL4297986,COAGULATION FACTOR IX HUMAN,2001
CHEMBL4297990,TEBENTAFUSP,2022
CHEMBL4298010,VELMANASE ALFA,2018
CHEMBL4298110,FERRIC MALTOL,2016
CHEMBL4298128,ELEXACAFTOR,2019
CHEMBL4298129,HUMAN COAGULATION FACTOR VIII/VON WILLEBRAND FACTOR COMPLEX,2013
CHEMBL4298150,SIPONIMOD FUMARIC ACID,2019
CHEMBL4298167,FILGOTINIB MALEATE,2020
CHEMBL4298168,IBREXAFUNGERP CITRATE,2021
CHEMBL4298187,FERRIC DERISOMALTOSE,2020
CHEMBL4298189,ELADOCAGENE EXUPARVOVEC,2022
CHEMBL2364607,COBIMETINIB FUMARATE,2015
CHEMBL2106313,LACHESINE CHLORIDE,None
CHEMBL2110565,TECHNETIUM OXIDRONATE,None
CHEMBL1683590,ERIBULIN,2010
CHEMBL254316,RALTEGRAVIR,2007
CHEMBL1528,SODIUM FLUORIDE,1972
CHEMBL2106640,FERROUS CITRATE FE 59,1973
CHEMBL19019,NALTREXONE,1984
CHEMBL2028987,DEGARELIX ACETATE,2008
CHEMBL3137312,DASABUVIR,2014
CHEMBL144673,HEXETIDINE,None
CHEMBL36,PYRIMETHAMINE,1953
CHEMBL4297873,ANTIHEMOPHILIC FACTOR, HUMAN RECOMBINANT,2004
CHEMBL4297727,CHOLINE MAGNESIUM TRISALICYLATE,None
CHEMBL905,RIZATRIPTAN,1998
CHEMBL632,BETAMETHASONE,1961
CHEMBL584,NELFINAVIR,1997
CHEMBL3184512,CLINDAMYCIN PHOSPHATE,1972
CHEMBL1323699,PADIMATE O,None
CHEMBL796,METHYLPHENIDATE,1955
CHEMBL3545309,LEFAMULIN ACETATE,2019
CHEMBL1159,PINACIDIL ANHYDROUS,1989
CHEMBL198362,RIVAROXABAN,2008
CHEMBL1201528,VASOPRESSIN TANNATE,1982
CHEMBL1743082,TRASTUZUMAB EMTANSINE,2013
CHEMBL3989829,NETILMICIN SULFATE,1983
CHEMBL3989928,REZAFUNGIN ACETATE,2023
CHEMBL2218894,FLUVASTATIN SODIUM,1993
CHEMBL2109093,EPOETIN DELTA,2002
CHEMBL998,LORATADINE,1993
CHEMBL1240,PROPANTHELINE BROMIDE,1953
CHEMBL1422,SITAGLIPTIN,2006
CHEMBL2105695,TELOTRISTAT ETHYL,2017
CHEMBL2109171,DIBOTERMIN ALFA,2002
CHEMBL4594393,CALCIUM OXYBATE,2020
CHEMBL4594438,LENACAPAVIR,2022
CHEMBL5314354,POLYMYXIN B,None
CHEMBL5314355,POLYMYXIN B SULFATE,1957
CHEMBL5314359,ERTAPENEM SODIUM,2001
CHEMBL5314346,VERTEPORFIN,2000
CHEMBL5314347,SEVELAMER CARBONATE,2007
CHEMBL5314348,BIVALIRUDIN,2000
CHEMBL5314341,GLUCAGON,1998
CHEMBL5314342,GLUCAGON HYDROCHLORIDE,1960
CHEMBL5314363,APOMORPHINE HYDROCHLORIDE,2001
CHEMBL5314369,ADEMETIONINE,None
CHEMBL5314371,MANGANESE CHLORIDE,1986
CHEMBL5314373,CEFPROZIL, (E)-,1991
CHEMBL5314375,CIDOFOVIR,1996
CHEMBL5314377,GANIRELIX ACETATE,1999
CHEMBL5314378,CASPOFUNGIN ACETATE,2001
CHEMBL5314380,PASIREOTIDE DIASPARTATE,2012
CHEMBL5315126,FOLLITROPIN BETA,1996
CHEMBL5314362,ENTECAVIR,2005
CHEMBL5314366,ESOMEPRAZOLE MAGNESIUM,2001
CHEMBL5314379,VOCLOSPORIN,2021
CHEMBL5314382,PASIREOTIDE PAMOATE,2014
CHEMBL5314588,PERFLUOROHEXYLOCTANE,2023
CHEMBL5314344,MIKAMYCIN,None
CHEMBL5314559,FLOTUFOLASTAT F 18 GALLIUM,2023
CHEMBL5314600,TIRABRUTINIB HYDROCHLORIDE,2020
CHEMBL5314649,RITLECITINIB TOSYLATE,2023
CHEMBL5314650,TECHNETIUM TC-99M LABELED CARBON,2023
CHEMBL5315064,FOLLITROPIN DELTA,2016
CHEMBL5315069,DAMOCTOCOG ALFA PEGOL,2018
CHEMBL5315077,TILMANOCEPT,2014
CHEMBL5315080,BULEVIRTIDE ACETATE,2020
CHEMBL5315115,LASOFOXIFENE TARTRATE,2009
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,2019
CHEMBL5315122,BORTEZOMIB D-MANNITOL,2015
CHEMBL5315125,DUVELISIB MONOHYDRATE,2018
CHEMBL5315048,ZILUCOPLAN SODIUM,2023
CHEMBL5315049,SITAGLIPTIN FUMARATE,2021
CHEMBL5315050,ATOSIBAN ACETATE,2000
CHEMBL5315051,YTTRIUM CHLORIDE Y-90,2003
CHEMBL5315052,RASAGILINE TARTRATE,2016
CHEMBL5315053,PEMETREXED MONOHYDRATE,2016
CHEMBL5315054,ERTUGLIFLOZIN PIDOLATE,2018
CHEMBL5315055,NALMEFENE HYDROCHLORIDE DIHYDRATE,2013
CHEMBL5315056,NALOXONE HYDROCHLORIDE DIHYDRATE,2017
CHEMBL5315061,CUPRIC CHLORIDE ANHYDROUS CU-64,2012
CHEMBL5315062,LUTETIUM CHLORIDE LU-177,2016
CHEMBL5315067,AUTOLOGOUS PERIPHERAL-BLOOD MONONUCLEAR CELLS INCLUDING A MINIMUM OF 50 MILLION AUTOLOGOUS CD54+ CELLS ACTIVATED WITH PROSTATIC ACID PHOSPHATASE GRANULOCYTE-MACROPHAGE COLONY-STIMULATING FACTOR,2013
CHEMBL5315068,DINUTUXIMAB BETA,2017
CHEMBL5315071,TUROCTOCOG ALFA PEGOL,2019
CHEMBL5315075,SUSOCTOCOG ALFA,2015
CHEMBL5315076,ALBUTREPENONACOG ALFA,2016
CHEMBL5315078,EPTACOG BETA (ACTIVATED),2022
CHEMBL5315079,DEPREOTIDE TRIFLUOROACETATE,2000
CHEMBL5315081,PATIROMER SORBITEX CALCIUM,2017
CHEMBL5315084,PANCREAS POWDER, PORCINE,2016
CHEMBL5315086,BETULA PUBESCENS BARK,2016
